"Incident Date: 26 February 2025 Was Injured: Yes Person Involved: Sydney Graham Location: Office - Admin Block Incident Time: 03:46 Reporter Name: Reese Allen Incident Description: Worker fell from ship deck while painting, resulting in concussion. Label: Accident Department: Fleet Management Injury Description: Heat exhaustion from prolonged outdoor work"
"Was Injured: Yes Incident Description: Worker fell from ship deck while welding, resulting in concussion. Department: Communications Incident Date: 14 August 2025 Reporter Name: Riley Fisher Injury Description: Chemical burn from solvent exposure Label: Accident Location: Warehouse A Person Involved: Spencer Payne Incident Time: 09:09"
"Location: Dry Dock 2 Injury Description: Crush injury to hand from hydraulic press Label: Accident Person Involved: Jordan Murray Incident Description: Worker fell from scaffolding while painting, resulting in a fractured leg. Was Injured: Yes Incident Time: 14:43 Reporter Name: Sawyer Hughes Incident Date: 18 July 2025 Department: Environmental Services"
Location: Main Gate Security Incident Time: 17:11 Department: Research & Development Label: Accident Incident Date: 26 October 2024 Injury Description: Burn from hot welding equipment Incident Description: Exposure to toxic fumes led to burns. Reporter Name: Blake Pearson Person Involved: Rowan Bailey Was Injured: Yes
Was Injured: Yes Department: Research & Development Injury Description: Dislocated shoulder during equipment maintenance Reporter Name: Skyler Holmes Label: Accident Person Involved: Jordan West Location: Dry Dock 2 Incident Time: 18:28 Incident Description: Exposure to asbestos led to burns. Incident Date: 21 October 2024
"Incident Date: 17 September 2024 Department: Fleet Management Location: Engineering Workshop Injury Description: Puncture wound from misplaced tool Person Involved: Blake Ward Was Injured: Yes Incident Time: 04:17 Reporter Name: Kai Morgan Label: Accident Incident Description: Worker fell from ship deck while welding, resulting in burns."
"Incident Time: 04:10 Location: Dry Dock 2 Department: IT Was Injured: Yes Person Involved: Chris Sullivan Label: Accident Incident Date: 03 January 2025 Injury Description: Smoke inhalation from fire in electrical bay Reporter Name: Emerson Davis Incident Description: Worker fell from ship deck while repairing the hull, resulting in a fractured leg."
"Was Injured: Yes Label: Accident Reporter Name: Chris Johnson Location: Maintenance Shed Incident Date: 22 June 2025 Incident Description: Worker fell from scaffolding while repairing the hull, resulting in a fractured leg. Injury Description: Burn from hot welding equipment Department: Health & Safety Incident Time: 16:42 Person Involved: Frankie Reed"
"Location: Engineering Workshop Label: Accident Person Involved: Sydney Foster Incident Time: 17:53 Department: Training & Development Incident Description: Worker fell from ladder while repairing the hull, resulting in a fractured leg. Injury Description: Eye irritation from chemical fumes Incident Date: 21 June 2024 Was Injured: Yes Reporter Name: Jordan Reed"
"Injury Description: Laceration from sharp metal panel Department: Dockyard Operations Location: Fuel Depot Incident Description: Worker fell from scaffolding while welding, resulting in a fractured leg. Reporter Name: Elliot Hughes Incident Time: 23:53 Label: Accident Was Injured: Yes Incident Date: 14 August 2025 Person Involved: Finley Smith"
"Injury Description: Eye irritation from chemical fumes Person Involved: Kai Bailey Was Injured: Yes Incident Time: 07:04 Label: Accident Incident Description: forklift malfunction caused a steel beam to drop, injuring the operator. Location: Warehouse B Department: Finance Reporter Name: Cameron Bennett Incident Date: 11 February 2024"
"Incident Description: Worker fell from scaffolding while repairing the hull, resulting in a fractured leg. Incident Time: 06:45 Incident Date: 13 January 2025 Label: Accident Person Involved: Frankie Holmes Injury Description: Crush injury to hand from hydraulic press Location: Engineering Workshop Was Injured: Yes Reporter Name: Elliot Morgan Department: Dockyard Operations"
"Person Involved: Drew Ward Label: Accident Incident Date: 15 February 2024 Incident Time: 09:28 Was Injured: Yes Location: Paint Shop Injury Description: Minor cuts and bruises Department: Finance Reporter Name: Skyler Bennett Incident Description: Worker fell from ladder while painting, resulting in a fractured leg."
"Incident Time: 21:08 Incident Date: 01 January 2025 Location: Paint Shop Injury Description: Concussion from falling object Reporter Name: Elliot Walker Person Involved: Frankie Sullivan Label: Accident Was Injured: Yes Incident Description: crane malfunction caused a fuel leak, injuring a contractor. Department: Fleet Management"
Was Injured: Yes Label: Accident Reporter Name: Jordan Allen Incident Time: 07:20 Incident Description: Exposure to toxic fumes led to burns. Department: Research & Development Person Involved: Charlie Smith Location: Dry Dock 2 Incident Date: 22 May 2024 Injury Description: Back strain from improper lifting
"Incident Description: forklift malfunction caused a steel beam to drop, injuring the operator. Department: Training & Development Reporter Name: Kai Pearson Incident Date: 12 December 2024 Label: Accident Location: Fleet Garage Injury Description: Laceration from sharp metal panel Was Injured: Yes Incident Time: 11:51 Person Involved: Kai Foster"
"Incident Date: 20 January 2024 Reporter Name: Harper Payne Incident Time: 07:24 Incident Description: crane malfunction caused a steel beam to drop, injuring a contractor. Was Injured: Yes Location: Fleet Garage Department: Communications Label: Accident Person Involved: Cameron Cooper Injury Description: Trip hazard fall resulting in bruising"
"Incident Time: 18:40 Department: Finance Location: Office - Admin Block Injury Description: Chemical burn from solvent exposure Person Involved: Finley Reed Was Injured: Yes Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Reporter Name: Jordan Clark Incident Date: 20 June 2024 Label: Accident"
"Incident Date: 29 February 2024 Location: Shipyard Pier Was Injured: Yes Injury Description: Puncture wound from misplaced tool Reporter Name: Charlie Morgan Department: Dockyard Operations Label: Accident Person Involved: Kai Brown Incident Description: Worker fell from scaffolding while painting, resulting in burns. Incident Time: 12:54"
Was Injured: Yes Person Involved: Kai Johnson Incident Time: 04:16 Injury Description: Smoke inhalation from fire in electrical bay Location: Fleet Garage Reporter Name: Chris Fisher Department: Customer Service Incident Date: 05 August 2025 Incident Description: Exposure to high-voltage wiring led to a fractured leg. Label: Accident
Was Injured: Yes Reporter Name: Elliot Davis Department: IT Location: Shipyard Pier Incident Description: Exposure to asbestos led to a fractured leg. Injury Description: Severe abrasion from slip on deck Label: Accident Incident Date: 07 July 2025 Person Involved: Logan Brown Incident Time: 05:05
"Department: Research & Development Label: Accident Incident Description: Worker fell from ship deck while repairing the hull, resulting in a fractured leg. Person Involved: Chris Holmes Was Injured: Yes Incident Date: 11 March 2024 Location: Warehouse A Injury Description: Compressed air injury during maintenance Incident Time: 06:39 Reporter Name: Jordan Ward"
"Location: Dry Dock 1 Incident Date: 08 January 2024 Person Involved: Kai Mitchell Department: Fleet Management Was Injured: Yes Injury Description: Fractured wrist from fall on wet surface Label: Accident Incident Time: 11:50 Incident Description: grinder malfunction caused electrical fire, injuring a contractor. Reporter Name: Jordan Fisher"
Department: HR Location: Fuel Depot Incident Time: 10:16 Incident Description: Exposure to asbestos led to a fractured leg. Was Injured: Yes Reporter Name: Taylor Robinson Person Involved: Emerson Kennedy Label: Accident Incident Date: 07 November 2024 Injury Description: Severe abrasion from slip on deck
"Person Involved: Alex Davis Injury Description: Severe abrasion from slip on deck Incident Date: 08 May 2025 Was Injured: Yes Incident Description: Worker fell from ladder while repairing the hull, resulting in burns. Incident Time: 05:06 Label: Accident Department: Logistics Reporter Name: Drew Morgan Location: Cafeteria"
"Person Involved: Peyton Sullivan Was Injured: Yes Reporter Name: Taylor Bennett Incident Time: 13:44 Incident Date: 16 September 2024 Label: Accident Injury Description: Minor cuts and bruises Incident Description: crane malfunction caused a fuel leak, injuring the operator. Location: Warehouse B Department: HR"
"Injury Description: Eye irritation from chemical fumes Incident Date: 07 September 2024 Incident Time: 08:23 Department: Dockyard Operations Label: Accident Location: Fuel Depot Incident Description: grinder malfunction caused a steel beam to drop, injuring the operator. Person Involved: Casey Hughes Reporter Name: Dakota Morgan Was Injured: Yes"
Incident Description: Exposure to asbestos led to burns. Label: Accident Location: Dockyard South Reporter Name: Charlie Murphy Incident Time: 07:39 Incident Date: 13 March 2024 Injury Description: Dislocated shoulder during equipment maintenance Person Involved: Drew Mitchell Was Injured: Yes Department: Ship Maintenance
"Location: Warehouse B Incident Description: Worker fell from scaffolding while repairing the hull, resulting in a fractured leg. Incident Time: 14:01 Department: Engineering Reporter Name: Spencer Hughes Person Involved: Rowan Ward Was Injured: Yes Incident Date: 02 September 2024 Injury Description: Back strain from improper lifting Label: Accident"
"Was Injured: Yes Department: Health & Safety Reporter Name: Elliot West Person Involved: Logan Morgan Incident Date: 22 January 2025 Injury Description: Chemical burn from solvent exposure Incident Time: 01:29 Incident Description: Worker fell from ship deck while welding, resulting in burns. Location: Warehouse B Label: Accident"
"Incident Description: Worker fell from scaffolding while painting, resulting in burns. Injury Description: Smoke inhalation from fire in electrical bay Location: IT Server Room Reporter Name: Avery Cooper Label: Accident Incident Date: 30 January 2024 Department: Customer Service Incident Time: 12:58 Was Injured: Yes Person Involved: Logan Morgan"
Incident Date: 25 February 2024 Incident Description: Exposure to high-voltage wiring led to burns. Reporter Name: Charlie Robinson Was Injured: Yes Location: Main Gate Security Incident Time: 01:05 Person Involved: Riley Robinson Label: Accident Department: Security Injury Description: Compressed air injury during maintenance
Incident Date: 12 August 2025 Incident Description: Exposure to toxic fumes led to concussion. Label: Accident Injury Description: Severe abrasion from slip on deck Incident Time: 03:58 Person Involved: Reese Lee Reporter Name: Cameron Davis Location: Reception Area Was Injured: Yes Department: Legal
"Incident Time: 06:28 Was Injured: Yes Reporter Name: Chris Lee Incident Description: Worker fell from ladder while welding, resulting in burns. Label: Accident Injury Description: Crush injury to hand from hydraulic press Department: Customer Service Incident Date: 03 August 2025 Location: IT Server Room Person Involved: Jordan Bennett"
"Department: Quality Assurance Injury Description: Puncture wound from misplaced tool Label: Accident Incident Time: 16:26 Reporter Name: Reese Parker Location: Office - Admin Block Person Involved: Spencer Johnson Incident Description: crane malfunction caused a steel beam to drop, injuring a contractor. Was Injured: Yes Incident Date: 13 February 2024"
Department: Customer Service Incident Time: 13:57 Label: Accident Location: Paint Shop Incident Date: 06 April 2024 Incident Description: Exposure to toxic fumes led to burns. Was Injured: Yes Injury Description: Smoke inhalation from fire in electrical bay Reporter Name: Finley Walker Person Involved: Sawyer Cooper
"Location: Fleet Garage Person Involved: Kai Ward Incident Date: 28 March 2024 Incident Description: grinder malfunction caused a steel beam to drop, injuring the operator. Injury Description: Burn from hot welding equipment Department: Research & Development Was Injured: Yes Label: Accident Incident Time: 07:11 Reporter Name: Elliot Reed"
Incident Description: Exposure to high-voltage wiring led to concussion. Location: Main Gate Security Label: Accident Was Injured: Yes Person Involved: Alex Parker Department: Warehouse Injury Description: Eye irritation from chemical fumes Reporter Name: Jesse Murphy Incident Time: 02:42 Incident Date: 24 August 2024
"Location: Electrical Bay Incident Description: Worker fell from ship deck while painting, resulting in a fractured leg. Incident Date: 01 January 2025 Department: Communications Injury Description: Heat exhaustion from prolonged outdoor work Label: Accident Reporter Name: Frankie Sullivan Incident Time: 13:35 Person Involved: Logan Parker Was Injured: Yes"
"Person Involved: Peyton Clark Incident Time: 03:27 Location: Main Gate Security Reporter Name: Skyler Allen Department: Customer Service Was Injured: Yes Incident Date: 19 May 2025 Injury Description: Compressed air injury during maintenance Incident Description: Worker fell from scaffolding while painting, resulting in burns. Label: Accident"
Incident Date: 22 January 2025 Incident Time: 04:04 Person Involved: Taylor Foster Incident Description: Exposure to asbestos led to burns. Was Injured: Yes Label: Accident Injury Description: Compressed air injury during maintenance Location: Office - Admin Block Department: Security Reporter Name: Rowan Payne
"Was Injured: Yes Person Involved: Jordan Davis Location: Office - Admin Block Reporter Name: Frankie Mitchell Incident Time: 00:47 Incident Description: grinder malfunction caused electrical fire, injuring two workers. Label: Accident Injury Description: Foreign object in eye from grinding debris Department: Legal Incident Date: 19 June 2025"
"Was Injured: Yes Injury Description: Trip hazard fall resulting in bruising Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Department: Customer Service Label: Accident Incident Date: 12 May 2024 Incident Time: 23:15 Location: Cafeteria Reporter Name: Taylor Lee Person Involved: Dakota Johnson"
"Was Injured: Yes Department: IT Incident Date: 09 March 2025 Label: Accident Injury Description: Heat exhaustion from prolonged outdoor work Incident Description: Worker fell from scaffolding while repairing the hull, resulting in concussion. Reporter Name: Emerson Pearson Location: Engineering Workshop Person Involved: Finley Payne Incident Time: 01:35"
"Person Involved: Reese Pearson Incident Date: 20 May 2024 Department: Environmental Services Reporter Name: Skyler Reed Injury Description: Hearing damage from loud machinery Incident Time: 18:02 Was Injured: Yes Incident Description: forklift malfunction caused electrical fire, injuring a contractor. Location: Electrical Bay Label: Accident"
"Was Injured: Yes Injury Description: Heat exhaustion from prolonged outdoor work Department: Quality Assurance Person Involved: Kai Ward Reporter Name: Drew Pearson Incident Description: Worker fell from ladder while welding, resulting in a fractured leg. Location: Fleet Garage Incident Date: 05 August 2025 Incident Time: 13:09 Label: Accident"
"Location: Maintenance Shed Label: Accident Reporter Name: Casey Robinson Was Injured: Yes Incident Description: crane malfunction caused a fuel leak, injuring the operator. Incident Date: 14 July 2024 Person Involved: Chris Allen Incident Time: 18:46 Injury Description: Concussion from falling object Department: Security"
Label: Accident Location: Training Room Reporter Name: Charlie Davis Person Involved: Charlie Reed Injury Description: Trip hazard fall resulting in bruising Was Injured: Yes Department: Facilities Incident Description: Exposure to toxic fumes led to burns. Incident Date: 28 May 2024 Incident Time: 04:42
"Reporter Name: Sawyer Hughes Location: Office - Admin Block Incident Date: 03 May 2024 Incident Time: 18:26 Department: IT Person Involved: Blake Bailey Injury Description: Hearing damage from loud machinery Label: Accident Was Injured: Yes Incident Description: forklift malfunction caused electrical fire, injuring a contractor."
"Was Injured: Yes Incident Description: Worker fell from scaffolding while repairing the hull, resulting in a fractured leg. Label: Accident Person Involved: Jordan Fisher Incident Date: 02 January 2025 Incident Time: 14:51 Injury Description: Fractured ankle due to fall from scaffolding Department: Procurement Reporter Name: Alex Fisher Location: IT Server Room"
"Injury Description: Compressed air injury during maintenance Reporter Name: Casey Brown Incident Description: forklift malfunction caused a fuel leak, injuring the operator. Was Injured: Yes Incident Time: 23:01 Location: Cafeteria Incident Date: 29 January 2025 Department: Communications Label: Accident Person Involved: Elliot Foster"
"Label: Accident Incident Time: 07:55 Was Injured: Yes Injury Description: Back strain from improper lifting Reporter Name: Charlie Lee Incident Description: crane malfunction caused a steel beam to drop, injuring two workers. Incident Date: 08 August 2025 Location: Warehouse A Person Involved: Dakota Allen Department: HR"
Location: Dockyard South Incident Time: 14:05 Was Injured: Yes Person Involved: Frankie Foster Department: Fleet Management Reporter Name: Emerson Davis Label: Accident Injury Description: Minor cuts and bruises Incident Description: Exposure to high-voltage wiring led to concussion. Incident Date: 23 March 2024
Reporter Name: Jordan Hughes Department: Customer Service Incident Description: Exposure to high-voltage wiring led to concussion. Location: Office - Admin Block Person Involved: Frankie Brown Injury Description: Smoke inhalation from fire in electrical bay Incident Date: 27 February 2024 Incident Time: 20:14 Was Injured: Yes Label: Accident
"Incident Description: forklift malfunction caused electrical fire, injuring two workers. Label: Accident Injury Description: Dislocated shoulder during equipment maintenance Location: Electrical Bay Person Involved: Sawyer Murphy Was Injured: Yes Reporter Name: Peyton Brown Incident Date: 08 April 2024 Incident Time: 17:22 Department: Environmental Services"
"Injury Description: Foreign object in eye from grinding debris Incident Date: 29 September 2024 Label: Accident Was Injured: Yes Person Involved: Charlie Kennedy Department: Facilities Location: Training Room Reporter Name: Alex Mitchell Incident Description: Worker fell from ship deck while painting, resulting in a fractured leg. Incident Time: 15:08"
Was Injured: Yes Incident Description: Exposure to asbestos led to burns. Incident Date: 04 April 2025 Injury Description: Burn from hot welding equipment Person Involved: Finley Morgan Label: Accident Reporter Name: Elliot Foster Location: Reception Area Department: Quality Assurance Incident Time: 16:17
"Location: Tool Crib Department: Health & Safety Injury Description: Foreign object in eye from grinding debris Reporter Name: Reese Pearson Incident Description: Worker fell from ship deck while welding, resulting in burns. Incident Date: 04 May 2024 Label: Accident Incident Time: 19:58 Was Injured: Yes Person Involved: Charlie Brown"
"Incident Time: 14:22 Incident Date: 15 December 2024 Injury Description: Concussion from falling object Label: Accident Department: Finance Was Injured: Yes Reporter Name: Kai Parker Location: Fleet Garage Person Involved: Cameron Hughes Incident Description: Worker fell from ladder while welding, resulting in concussion."
"Label: Accident Person Involved: Morgan Bennett Incident Time: 07:38 Department: HR Injury Description: Dislocated shoulder during equipment maintenance Reporter Name: Jesse Robinson Incident Description: Worker fell from ship deck while painting, resulting in burns. Location: Office - Admin Block Incident Date: 03 April 2025 Was Injured: Yes"
Incident Time: 22:02 Location: Fleet Garage Department: Facilities Label: Accident Person Involved: Logan Holmes Incident Description: Exposure to high-voltage wiring led to a fractured leg. Incident Date: 23 June 2025 Injury Description: Back strain from improper lifting Was Injured: Yes Reporter Name: Elliot Graham
"Injury Description: Burn from hot welding equipment Incident Description: crane malfunction caused a steel beam to drop, injuring the operator. Reporter Name: Jesse Ward Incident Time: 10:45 Person Involved: Kai Lewis Incident Date: 29 May 2024 Department: Communications Location: Engineering Workshop Was Injured: Yes Label: Accident"
"Was Injured: Yes Person Involved: Chris Walker Incident Time: 11:34 Department: Operations Location: Dockyard South Label: Accident Incident Date: 13 May 2024 Incident Description: forklift malfunction caused electrical fire, injuring two workers. Reporter Name: Frankie Allen Injury Description: Chemical burn from solvent exposure"
"Department: Warehouse Incident Date: 14 April 2024 Label: Accident Was Injured: Yes Incident Time: 21:47 Incident Description: Worker fell from ship deck while welding, resulting in burns. Reporter Name: Charlie Hughes Location: Main Gate Security Person Involved: Morgan Ward Injury Description: Hearing damage from loud machinery"
"Incident Time: 02:17 Was Injured: Yes Location: Electrical Bay Incident Description: Worker fell from ship deck while painting, resulting in concussion. Person Involved: Sydney Reed Department: Environmental Services Injury Description: Compressed air injury during maintenance Label: Accident Incident Date: 10 August 2025 Reporter Name: Skyler Hughes"
"Was Injured: Yes Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Label: Accident Incident Date: 01 January 2025 Person Involved: Avery Parker Reporter Name: Drew Kennedy Department: Engineering Incident Time: 20:46 Location: Dockyard North Injury Description: Hearing damage from loud machinery"
"Department: Fleet Management Injury Description: Laceration from sharp metal panel Location: Cafeteria Incident Description: Worker fell from ladder while painting, resulting in burns. Reporter Name: Emerson Walker Incident Date: 15 August 2025 Was Injured: Yes Person Involved: Sawyer Ward Label: Accident Incident Time: 10:54"
"Injury Description: Fractured ankle due to fall from scaffolding Incident Time: 12:00 Department: Logistics Location: Dry Dock 1 Was Injured: Yes Label: Accident Incident Description: grinder malfunction caused a fuel leak, injuring the operator. Incident Date: 17 August 2024 Reporter Name: Rowan Sullivan Person Involved: Skyler Murray"
"Department: Security Incident Description: Worker fell from ship deck while welding, resulting in a fractured leg. Label: Accident Reporter Name: Harper Robinson Was Injured: Yes Person Involved: Morgan Clark Incident Date: 23 January 2024 Incident Time: 16:36 Injury Description: Crush injury to hand from hydraulic press Location: Reception Area"
"Was Injured: Yes Injury Description: Dislocated shoulder during equipment maintenance Person Involved: Jesse Johnson Reporter Name: Finley Davis Incident Description: forklift malfunction caused electrical fire, injuring a contractor. Department: Operations Incident Time: 20:45 Label: Accident Location: Maintenance Shed Incident Date: 02 September 2024"
"Injury Description: Severe abrasion from slip on deck Label: Accident Incident Time: 13:13 Person Involved: Sydney Bennett Location: Maintenance Shed Department: Logistics Was Injured: Yes Incident Description: Worker fell from ship deck while painting, resulting in a fractured leg. Incident Date: 19 May 2024 Reporter Name: Skyler Fisher"
"Department: Customer Service Label: Accident Person Involved: Emerson Smith Reporter Name: Drew Fisher Injury Description: Fractured ankle due to fall from scaffolding Was Injured: Yes Location: IT Server Room Incident Time: 10:39 Incident Description: crane malfunction caused a steel beam to drop, injuring two workers. Incident Date: 20 January 2025"
"Label: Accident Department: Engineering Was Injured: Yes Location: Dockyard South Incident Description: grinder malfunction caused a steel beam to drop, injuring the operator. Reporter Name: Avery Davis Injury Description: Electric shock from faulty wiring Incident Date: 28 July 2025 Person Involved: Peyton Ward Incident Time: 15:37"
"Was Injured: Yes Location: Maintenance Shed Incident Description: Worker fell from scaffolding while repairing the hull, resulting in burns. Department: Logistics Injury Description: Compressed air injury during maintenance Person Involved: Dakota Parker Incident Date: 11 April 2025 Reporter Name: Kai Allen Incident Time: 11:23 Label: Accident"
"Was Injured: Yes Department: Quality Assurance Location: Dockyard South Incident Description: Worker fell from scaffolding while repairing the hull, resulting in concussion. Person Involved: Elliot Payne Reporter Name: Spencer Parker Incident Time: 05:16 Incident Date: 01 November 2024 Label: Accident Injury Description: Eye irritation from chemical fumes"
Incident Time: 11:11 Person Involved: Taylor Murphy Incident Description: Exposure to asbestos led to a fractured leg. Injury Description: Heat exhaustion from prolonged outdoor work Location: Paint Shop Was Injured: Yes Label: Accident Reporter Name: Charlie Allen Department: Fleet Management Incident Date: 13 August 2025
Incident Date: 21 April 2024 Label: Accident Person Involved: Riley Payne Injury Description: Dislocated shoulder during equipment maintenance Was Injured: Yes Incident Time: 09:32 Department: Dockyard Operations Location: Dockyard South Reporter Name: Taylor Parker Incident Description: Exposure to toxic fumes led to a fractured leg.
Person Involved: Cameron Reed Injury Description: Electric shock from faulty wiring Incident Time: 00:34 Reporter Name: Casey Fisher Department: Communications Label: Accident Incident Description: Exposure to asbestos led to concussion. Was Injured: Yes Incident Date: 09 June 2025 Location: Dry Dock 2
Was Injured: Yes Reporter Name: Sawyer Holmes Label: Accident Person Involved: Finley Hughes Incident Description: Exposure to asbestos led to concussion. Incident Date: 01 August 2024 Location: Reception Area Incident Time: 02:57 Department: Operations Injury Description: Laceration from sharp metal panel
"Person Involved: Jesse Morgan Department: IT Incident Time: 06:12 Was Injured: Yes Location: Fuel Depot Incident Description: Worker fell from ship deck while welding, resulting in a fractured leg. Reporter Name: Chris Fisher Incident Date: 08 August 2024 Label: Accident Injury Description: Severe abrasion from slip on deck"
Incident Date: 09 May 2025 Incident Description: Exposure to high-voltage wiring led to burns. Incident Time: 04:45 Label: Accident Was Injured: Yes Location: Training Room Person Involved: Sydney Graham Injury Description: Compressed air injury during maintenance Reporter Name: Harper Sullivan Department: Customer Service
"Incident Date: 01 September 2024 Department: Operations Reporter Name: Finley Cooper Injury Description: Crush injury to hand from hydraulic press Incident Time: 05:32 Was Injured: Yes Person Involved: Spencer Walker Label: Accident Location: Main Gate Security Incident Description: forklift malfunction caused a steel beam to drop, injuring the operator."
"Reporter Name: Sawyer Sullivan Incident Date: 03 February 2024 Incident Time: 14:55 Department: Health & Safety Person Involved: Jamie Kennedy Label: Accident Was Injured: Yes Injury Description: Smoke inhalation from fire in electrical bay Incident Description: Worker fell from ship deck while painting, resulting in burns. Location: Dockyard South"
Location: Fleet Garage Injury Description: Smoke inhalation from fire in electrical bay Incident Description: Exposure to toxic fumes led to concussion. Reporter Name: Kai Johnson Label: Accident Incident Date: 09 February 2025 Person Involved: Cameron Allen Incident Time: 01:50 Department: Finance Was Injured: Yes
Department: Training & Development Incident Time: 09:27 Location: Main Gate Security Reporter Name: Sydney Reed Person Involved: Elliot Hughes Injury Description: Chemical burn from solvent exposure Label: Accident Incident Date: 20 February 2025 Incident Description: Exposure to asbestos led to burns. Was Injured: Yes
Was Injured: Yes Department: HR Injury Description: Concussion from falling object Incident Description: Exposure to asbestos led to concussion. Incident Date: 06 July 2025 Reporter Name: Drew Murray Incident Time: 23:22 Label: Accident Person Involved: Chris Mitchell Location: Engineering Workshop
"Reporter Name: Avery West Incident Date: 13 April 2024 Incident Time: 05:03 Person Involved: Blake Robinson Injury Description: Crush injury to hand from hydraulic press Incident Description: Worker fell from ship deck while painting, resulting in burns. Department: Customer Service Label: Accident Location: Tool Crib Was Injured: Yes"
"Was Injured: Yes Location: Engineering Workshop Department: Security Incident Date: 05 April 2025 Label: Accident Incident Time: 14:47 Incident Description: Worker fell from ship deck while welding, resulting in concussion. Reporter Name: Jamie Murphy Injury Description: Smoke inhalation from fire in electrical bay Person Involved: Quinn Lewis"
"Label: Accident Person Involved: Finley West Location: Cafeteria Injury Description: Severe abrasion from slip on deck Was Injured: Yes Department: Environmental Services Reporter Name: Reese Johnson Incident Description: Worker fell from ship deck while welding, resulting in a fractured leg. Incident Date: 21 December 2024 Incident Time: 23:08"
"Reporter Name: Charlie Lewis Was Injured: Yes Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Department: Communications Location: Warehouse A Incident Date: 29 June 2024 Label: Accident Person Involved: Blake Ward Incident Time: 12:39 Injury Description: Fractured ankle due to fall from scaffolding"
"Department: Health & Safety Was Injured: Yes Location: Dry Dock 1 Injury Description: Heat exhaustion from prolonged outdoor work Incident Date: 22 May 2025 Incident Description: Worker fell from ship deck while painting, resulting in burns. Incident Time: 12:21 Person Involved: Emerson Johnson Reporter Name: Chris Johnson Label: Accident"
"Was Injured: Yes Department: Dockyard Operations Incident Description: grinder malfunction caused electrical fire, injuring two workers. Injury Description: Foreign object in eye from grinding debris Label: Accident Location: Maintenance Shed Incident Time: 02:35 Incident Date: 25 March 2024 Reporter Name: Harper Lee Person Involved: Dakota Morgan"
"Reporter Name: Frankie Bennett Incident Description: forklift malfunction caused a fuel leak, injuring the operator. Injury Description: Smoke inhalation from fire in electrical bay Location: Engineering Workshop Label: Accident Person Involved: Quinn Foster Incident Time: 12:12 Incident Date: 05 August 2025 Department: Engineering Was Injured: Yes"
"Was Injured: Yes Department: Ship Maintenance Incident Description: Worker fell from scaffolding while welding, resulting in concussion. Label: Accident Incident Time: 13:15 Injury Description: Back strain from improper lifting Location: Cafeteria Incident Date: 06 November 2024 Reporter Name: Frankie Reed Person Involved: Blake Bennett"
"Label: Accident Incident Description: Worker fell from scaffolding while repairing the hull, resulting in concussion. Was Injured: Yes Person Involved: Quinn Mitchell Location: Office - Admin Block Injury Description: Trip hazard fall resulting in bruising Incident Time: 01:02 Reporter Name: Blake Sullivan Incident Date: 31 March 2024 Department: Dockyard Operations"
"Person Involved: Reese Reed Label: Accident Reporter Name: Chris Ward Incident Date: 22 February 2024 Injury Description: Puncture wound from misplaced tool Department: Logistics Incident Time: 04:07 Was Injured: Yes Incident Description: Worker fell from ship deck while repairing the hull, resulting in burns. Location: Reception Area"
"Incident Description: crane malfunction caused a fuel leak, injuring a contractor. Was Injured: Yes Incident Date: 08 August 2025 Location: Warehouse B Department: Fleet Management Person Involved: Elliot Holmes Incident Time: 11:18 Reporter Name: Elliot Brown Label: Accident Injury Description: Heat exhaustion from prolonged outdoor work"
Reporter Name: Elliot Foster Incident Description: Exposure to asbestos led to concussion. Incident Time: 22:07 Person Involved: Finley Smith Was Injured: Yes Department: Quality Assurance Label: Accident Location: Cafeteria Injury Description: Crush injury to hand from hydraulic press Incident Date: 02 April 2024
Person Involved: Jesse Bailey Department: Facilities Location: Fleet Garage Incident Description: Exposure to toxic fumes led to a fractured leg. Reporter Name: Alex Mitchell Injury Description: Compressed air injury during maintenance Label: Accident Was Injured: Yes Incident Date: 20 June 2024 Incident Time: 22:39
Incident Date: 24 February 2024 Location: Paint Shop Injury Description: Burn from hot welding equipment Was Injured: Yes Person Involved: Cameron Pearson Department: Warehouse Label: Accident Incident Description: Exposure to toxic fumes led to a fractured leg. Reporter Name: Chris Walker Incident Time: 17:05
Incident Description: Exposure to asbestos led to burns. Incident Time: 16:44 Department: Engineering Injury Description: Compressed air injury during maintenance Incident Date: 01 February 2025 Reporter Name: Taylor Graham Label: Accident Person Involved: Chris Lewis Was Injured: Yes Location: Dry Dock 1
"Label: Accident Incident Description: Worker fell from ship deck while repairing the hull, resulting in a fractured leg. Injury Description: Heat exhaustion from prolonged outdoor work Was Injured: Yes Person Involved: Reese Davis Incident Time: 12:03 Location: Dry Dock 2 Reporter Name: Taylor Parker Incident Date: 21 October 2024 Department: Dockyard Operations"
Location: Fuel Depot Incident Time: 18:46 Person Involved: Sydney Robinson Incident Description: Exposure to high-voltage wiring led to concussion. Department: Warehouse Injury Description: Foreign object in eye from grinding debris Was Injured: Yes Incident Date: 16 March 2025 Reporter Name: Jamie Payne Label: Accident
Incident Description: Exposure to toxic fumes led to burns. Department: Communications Injury Description: Severe abrasion from slip on deck Was Injured: Yes Incident Time: 00:52 Incident Date: 11 April 2025 Reporter Name: Blake Foster Person Involved: Alex Brown Location: Maintenance Shed Label: Accident
